nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency,R_Score,F_Score,M_Score,RFM_Total,Segment
C1209312584,422,5,253190.46779616192,50638.09355923238,384,4,4,4,12,Champions (핵심 VIP)
C1209531353,252,5,472110.2155213224,94422.04310426448,554,3,4,4,11,Champions (핵심 VIP)
C1210763384,264,4,681686.5672133451,170421.64180333627,542,3,4,4,11,Champions (핵심 VIP)
C121185077,452,3,348320.7169431065,116106.90564770217,354,4,4,4,12,Champions (핵심 VIP)
C1212012704,330,5,845483.9535132307,169096.79070264613,476,3,4,4,11,Champions (핵심 VIP)
C1212022906,417,3,125340.15942353729,41780.053141179094,389,4,4,3,11,Champions (핵심 VIP)
C1213269986,346,5,208960.93161111558,41792.18632222312,460,3,4,4,11,Champions (핵심 VIP)
C121399350,399,4,62657.41472633398,15664.353681583494,407,4,4,3,11,Champions (핵심 VIP)
C1214497761,422,3,781276.9135782104,260425.63785940348,384,4,4,4,12,Champions (핵심 VIP)
C1215115882,519,3,504016.52339638234,168005.5077987941,287,4,4,4,12,Champions (핵심 VIP)
C1217213546,287,4,1323501.8469614193,330875.46174035483,519,3,4,4,11,Champions (핵심 VIP)
C1217396057,304,3,225122.272752904,75040.75758430133,502,3,4,4,11,Champions (핵심 VIP)
C1217844514,349,3,949457.5568060551,316485.85226868506,457,4,4,4,12,Champions (핵심 VIP)
C1219717804,353,3,163179.80937695858,54393.26979231953,453,4,4,3,11,Champions (핵심 VIP)
C1219990439,281,4,281083.6797836973,70270.91994592432,525,3,4,4,11,Champions (핵심 VIP)
C1220110052,308,3,1087166.1990505916,362388.7330168639,498,3,4,4,11,Champions (핵심 VIP)
C1221078590,377,5,1131188.7829181668,226237.75658363337,429,4,4,4,12,Champions (핵심 VIP)
C1221739712,471,4,233776.74066459743,58444.18516614936,335,4,4,4,12,Champions (핵심 VIP)
C1221772006,379,3,141869.865930699,47289.955310232996,427,4,4,3,11,Champions (핵심 VIP)
C1222360859,403,5,107031.48382894018,21406.296765788036,403,4,4,3,11,Champions (핵심 VIP)
C1224800061,355,5,2705049.2614728324,541009.8522945665,451,4,4,4,12,Champions (핵심 VIP)
C1226039356,262,3,457390.6656461366,152463.55521537887,544,3,4,4,11,Champions (핵심 VIP)
C122604440,467,4,472162.31138901913,118040.57784725478,339,4,4,4,12,Champions (핵심 VIP)
C1227069614,403,3,1825152.2004082506,608384.0668027502,403,4,4,4,12,Champions (핵심 VIP)
C1227639194,323,5,611313.6613688535,122262.7322737707,483,3,4,4,11,Champions (핵심 VIP)
C1229288821,253,3,1615461.154453821,538487.051484607,553,3,4,4,11,Champions (핵심 VIP)
C1233426760,420,4,1127679.9991371226,281919.99978428066,386,4,4,4,12,Champions (핵심 VIP)
C1233999903,260,5,629627.983404865,125925.596680973,546,3,4,4,11,Champions (핵심 VIP)
C1235443380,278,3,874533.002475207,291511.000825069,528,3,4,4,11,Champions (핵심 VIP)
C1235578266,282,5,692716.7381551936,138543.34763103872,524,3,4,4,11,Champions (핵심 VIP)
C1235809876,328,5,1146298.7321263044,229259.74642526088,478,3,4,4,11,Champions (핵심 VIP)
C1236269935,395,4,1288407.613318412,322101.903329603,411,4,4,4,12,Champions (핵심 VIP)
C1238431835,370,5,47682.47110133981,9536.494220267963,436,4,4,3,11,Champions (핵심 VIP)
C1242217865,325,4,811148.72115747,202787.1802893675,481,3,4,4,11,Champions (핵심 VIP)
C1242881476,283,3,405437.82126545894,135145.94042181966,523,3,4,4,11,Champions (핵심 VIP)
C1244366024,408,3,505645.24508421985,168548.41502807327,398,4,4,4,12,Champions (핵심 VIP)
C1244606664,427,3,693102.0342137925,231034.01140459752,379,4,4,4,12,Champions (핵심 VIP)
C1244792771,403,3,891428.4976264159,297142.83254213864,403,4,4,4,12,Champions (핵심 VIP)
C1245973682,444,3,521425.09941765026,173808.3664725501,362,4,4,4,12,Champions (핵심 VIP)
C1246736008,572,4,751121.3079080601,187780.32697701504,234,4,4,4,12,Champions (핵심 VIP)
C1248017906,419,5,2472374.214834714,494474.84296694276,387,4,4,4,12,Champions (핵심 VIP)
C1251633823,445,5,80565.24284183946,16113.04856836789,361,4,4,3,11,Champions (핵심 VIP)
C1254063776,399,3,202530.8531416386,67510.2843805462,407,4,4,4,12,Champions (핵심 VIP)
C1254966359,277,3,299324.20113913395,99774.73371304465,529,3,4,4,11,Champions (핵심 VIP)
C1255833116,451,3,81625.99942709846,27208.666475699487,355,4,4,3,11,Champions (핵심 VIP)
C1256693179,255,5,1288038.6132103023,257607.72264206046,551,3,4,4,11,Champions (핵심 VIP)
C1257098755,527,5,4875559.198037377,975111.8396074753,279,4,4,4,12,Champions (핵심 VIP)
C1257210009,258,3,659490.0978081799,219830.03260272663,548,3,4,4,11,Champions (핵심 VIP)
C1257655281,312,4,1101623.085424835,275405.7713562088,494,3,4,4,11,Champions (핵심 VIP)
C1257947650,446,5,80654.44017062054,16130.888034124107,360,4,4,3,11,Champions (핵심 VIP)
C125824878,302,4,749768.8636860752,187442.2159215188,504,3,4,4,11,Champions (핵심 VIP)
C1258694799,455,5,87659.80895888447,17531.961791776896,351,4,4,3,11,Champions (핵심 VIP)
C1259264538,402,5,1652666.17429156,330533.234858312,404,4,4,4,12,Champions (핵심 VIP)
C1260080272,643,5,2385552.998000402,477110.5996000804,163,4,4,4,12,Champions (핵심 VIP)
C1261263265,449,5,2931437.717296538,586287.5434593076,357,4,4,4,12,Champions (핵심 VIP)
C1261984981,401,5,85405.26011841306,17081.052023682612,405,4,4,3,11,Champions (핵심 VIP)
C1263112287,252,5,2084044.4047132495,416808.8809426499,554,3,4,4,11,Champions (핵심 VIP)
C1263876160,322,4,1166938.5045244861,291734.62613112153,484,3,4,4,11,Champions (핵심 VIP)
C1264932467,298,5,557343.5988020756,111468.71976041512,508,3,4,4,11,Champions (핵심 VIP)
C1267134899,393,3,75462.51043080608,25154.170143602027,413,4,4,3,11,Champions (핵심 VIP)
C1267368018,474,5,149117.24628556982,29823.449257113964,332,4,4,3,11,Champions (핵심 VIP)
C1268283368,447,5,163236.27492671128,32647.254985342257,359,4,4,3,11,Champions (핵심 VIP)
C1268797117,401,3,183156.8740795033,61052.29135983443,405,4,4,3,11,Champions (핵심 VIP)
C1269434745,422,4,861133.2142176204,215283.3035544051,384,4,4,4,12,Champions (핵심 VIP)
C1269633809,407,4,5049069.606901785,1262267.4017254463,399,4,4,4,12,Champions (핵심 VIP)
C1270658938,322,5,1569058.7766207966,313811.75532415934,484,3,4,4,11,Champions (핵심 VIP)
C127169699,540,3,435499.54569303326,145166.5152310111,266,4,4,4,12,Champions (핵심 VIP)
C127203506,668,4,557449.9017445438,139362.47543613595,138,4,4,4,12,Champions (핵심 VIP)
C127219348,377,3,49541.414545125655,16513.804848375217,429,4,4,3,11,Champions (핵심 VIP)
C1272553785,479,4,1397255.7106546713,349313.9276636678,327,4,4,4,12,Champions (핵심 VIP)
C127273434,279,3,782982.9679952055,260994.32266506852,527,3,4,4,11,Champions (핵심 VIP)
C1272942845,288,3,884288.8837493667,294762.96124978893,518,3,4,4,11,Champions (핵심 VIP)
C1273003000,275,4,203993.55031484523,50998.38757871131,531,3,4,4,11,Champions (핵심 VIP)
C1273249410,283,4,551122.367140106,137780.5917850265,523,3,4,4,11,Champions (핵심 VIP)
C1274438656,468,4,61715.17355810797,15428.793389526993,338,4,4,3,11,Champions (핵심 VIP)
C1274561020,431,5,3642620.137653918,728524.0275307836,375,4,4,4,12,Champions (핵심 VIP)
C1274662906,740,3,431205.1111336082,143735.03704453606,66,4,4,4,12,Champions (핵심 VIP)
C1275423777,276,4,1012469.134382459,253117.28359561475,530,3,4,4,11,Champions (핵심 VIP)
C1276269175,253,3,294052.1311377124,98017.37704590413,553,3,4,4,11,Champions (핵심 VIP)
C127845871,594,3,157798.8556048754,52599.61853495846,212,4,4,3,11,Champions (핵심 VIP)
C1280205481,330,4,283143.3344889395,70785.83362223487,476,3,4,4,11,Champions (핵심 VIP)
C1281686853,304,5,997914.6898228308,199582.93796456617,502,3,4,4,11,Champions (핵심 VIP)
C128212467,356,4,351927.77089386235,87981.94272346559,450,4,4,4,12,Champions (핵심 VIP)
C1282150663,280,4,1031752.9436054811,257938.23590137027,526,3,4,4,11,Champions (핵심 VIP)
C1282328534,259,4,668021.4799761849,167005.36999404622,547,3,4,4,11,Champions (핵심 VIP)
C1282558237,400,5,746747.7775499766,149349.55550999532,406,4,4,4,12,Champions (핵심 VIP)
C1282678488,496,5,450322.1897869215,90064.4379573843,310,4,4,4,12,Champions (핵심 VIP)
C1282887419,448,5,1281868.1583618221,256373.63167236443,358,4,4,4,12,Champions (핵심 VIP)
C1283726133,403,4,377593.9047647501,94398.47619118752,403,4,4,4,12,Champions (핵심 VIP)
C1283864169,598,3,1214913.6203818303,404971.2067939434,208,4,4,4,12,Champions (핵심 VIP)
C1284037117,329,4,437815.65786108223,109453.91446527056,477,3,4,4,11,Champions (핵심 VIP)
C1285660642,301,3,711411.1595313031,237137.05317710104,505,3,4,4,11,Champions (핵심 VIP)
C1285802067,478,4,321681.7335277598,80420.43338193995,328,4,4,4,12,Champions (핵심 VIP)
C1285956519,472,4,1305456.2303149009,326364.0575787252,334,4,4,4,12,Champions (핵심 VIP)
C1286174481,300,4,365351.11455483537,91337.77863870884,506,3,4,4,11,Champions (핵심 VIP)
C1286407060,278,5,2319136.1566730435,463827.2313346087,528,3,4,4,11,Champions (핵심 VIP)
C1286863734,422,3,463624.61790906056,154541.5393030202,384,4,4,4,12,Champions (핵심 VIP)
C1286879425,397,3,119814.70452262345,39938.23484087448,409,4,4,3,11,Champions (핵심 VIP)
C1287408343,404,3,641016.0886305883,213672.0295435294,402,4,4,4,12,Champions (핵심 VIP)
C1288758706,283,5,532437.8489725908,106487.56979451815,523,3,4,4,11,Champions (핵심 VIP)
C1290996054,262,3,376789.48954764043,125596.49651588015,544,3,4,4,11,Champions (핵심 VIP)
C1293848677,402,3,325208.634589165,108402.87819638832,404,4,4,4,12,Champions (핵심 VIP)
C1295065961,257,5,692254.8724668971,138450.9744933794,549,3,4,4,11,Champions (핵심 VIP)
C1296278275,786,5,1436190.4442985584,287238.08885971166,20,4,4,4,12,Champions (핵심 VIP)
C129715126,393,5,1354952.9762880742,270990.59525761486,413,4,4,4,12,Champions (핵심 VIP)
C129830890,395,5,619558.1857413056,123911.63714826111,411,4,4,4,12,Champions (핵심 VIP)
C1299565699,373,5,262766.84588505555,52553.36917701111,433,4,4,4,12,Champions (핵심 VIP)
C1301669661,450,5,932492.808463455,186498.561692691,356,4,4,4,12,Champions (핵심 VIP)
C1303799607,347,3,222399.2746034742,74133.0915344914,459,4,4,4,12,Champions (핵심 VIP)
C1303942687,279,4,1336107.410876628,334026.852719157,527,3,4,4,11,Champions (핵심 VIP)
C1305125963,783,5,346351.3145864127,69270.26291728254,23,4,4,4,12,Champions (핵심 VIP)
C1305743829,328,4,752553.3193833178,188138.32984582946,478,3,4,4,11,Champions (핵심 VIP)
C1306428771,426,4,128911.41896745602,32227.854741864005,380,4,4,3,11,Champions (핵심 VIP)
C1307036437,348,3,745411.5969425185,248470.53231417283,458,4,4,4,12,Champions (핵심 VIP)
C1310931939,374,4,1031402.6913161448,257850.6728290362,432,4,4,4,12,Champions (핵심 VIP)
C1312279230,426,3,417968.6911929608,139322.89706432025,380,4,4,4,12,Champions (핵심 VIP)
C1312908045,252,4,692810.4368448637,173202.60921121592,554,3,4,4,11,Champions (핵심 VIP)
C1313830879,372,4,143991.76154072618,35997.940385181544,434,4,4,3,11,Champions (핵심 VIP)
C1314262912,499,5,517590.61558378616,103518.12311675723,307,4,4,4,12,Champions (핵심 VIP)
C1314470614,303,5,1197848.5994069595,239569.7198813919,503,3,4,4,11,Champions (핵심 VIP)
C1314946214,759,4,61333.68599155103,15333.421497887757,47,4,4,3,11,Champions (핵심 VIP)
C1316440971,282,4,961004.9349787118,240251.23374467794,524,3,4,4,11,Champions (핵심 VIP)
C1318168195,347,3,693346.7184478493,231115.57281594977,459,4,4,4,12,Champions (핵심 VIP)
C1318413702,443,5,7796513.233933919,1559302.6467867838,363,4,4,4,12,Champions (핵심 VIP)
C1319119301,445,5,1815322.1213885744,363064.42427771486,361,4,4,4,12,Champions (핵심 VIP)
C1320793361,332,4,1885928.6461122602,471482.16152806504,474,3,4,4,11,Champions (핵심 VIP)
C1322604644,378,4,1107563.2304825163,276890.8076206291,428,4,4,4,12,Champions (핵심 VIP)
C1322764898,688,3,845481.1515122752,281827.0505040917,118,4,4,4,12,Champions (핵심 VIP)
C1323523513,284,4,328413.2729977997,82103.31824944992,522,3,4,4,11,Champions (핵심 VIP)
C1324655579,512,5,1594148.8806006543,318829.77612013085,294,4,4,4,12,Champions (핵심 VIP)
C1327119147,326,4,1013375.0148535441,253343.75371338602,480,3,4,4,11,Champions (핵심 VIP)
C1327474608,377,3,521810.93887965824,173936.97962655275,429,4,4,4,12,Champions (핵심 VIP)
C1327602669,345,4,312947.75432512537,78236.93858128134,461,3,4,4,11,Champions (핵심 VIP)
C1328927887,330,5,1084616.8609243487,216923.37218486975,476,3,4,4,11,Champions (핵심 VIP)
C1329986862,428,5,2626432.099108395,525286.419821679,378,4,4,4,12,Champions (핵심 VIP)
C1330551549,300,5,682387.6507983201,136477.53015966402,506,3,4,4,11,Champions (핵심 VIP)
C133108699,274,4,1166446.0792181287,291611.5198045322,532,3,4,4,11,Champions (핵심 VIP)
C1331311064,478,5,162882.1242052003,32576.424841040058,328,4,4,3,11,Champions (핵심 VIP)
C133176430,489,5,1070426.435033607,214085.28700672142,317,4,4,4,12,Champions (핵심 VIP)
C1331928540,285,4,591097.3258408322,147774.33146020805,521,3,4,4,11,Champions (핵심 VIP)
C1332998161,450,4,146029.550042722,36507.3875106805,356,4,4,3,11,Champions (핵심 VIP)
C13335388,298,3,836846.058495674,278948.6861652247,508,3,4,4,11,Champions (핵심 VIP)
C1333764729,395,4,1403019.4339676294,350754.85849190736,411,4,4,4,12,Champions (핵심 VIP)
C1334885704,251,3,336710.57171577576,112236.85723859193,555,3,4,4,11,Champions (핵심 VIP)
C1336451911,443,5,286101.855919278,57220.3711838556,363,4,4,4,12,Champions (핵심 VIP)
C1336759953,428,4,69572.92081074108,17393.23020268527,378,4,4,3,11,Champions (핵심 VIP)
C1337527349,423,4,1876717.2547743225,469179.3136935806,383,4,4,4,12,Champions (핵심 VIP)
C1337959054,397,3,81785.01337958546,27261.671126528487,409,4,4,3,11,Champions (핵심 VIP)
C1339899524,356,3,347230.61005173245,115743.53668391082,450,4,4,4,12,Champions (핵심 VIP)
C1340796534,326,4,270962.8539523652,67740.7134880913,480,3,4,4,11,Champions (핵심 VIP)
C1343263329,422,4,81768.96257801047,20442.240644502617,384,4,4,3,11,Champions (핵심 VIP)
C1343512639,370,5,1162052.456751036,232410.4913502072,436,4,4,4,12,Champions (핵심 VIP)
C1343887878,473,4,447497.5920233456,111874.3980058364,333,4,4,4,12,Champions (핵심 VIP)
C1345347913,455,5,295321.6638553142,59064.33277106284,351,4,4,4,12,Champions (핵심 VIP)
C1345370544,377,5,1676887.1002197224,335377.4200439445,429,4,4,4,12,Champions (핵심 VIP)
C134629102,422,3,1150830.9005476069,383610.3001825356,384,4,4,4,12,Champions (핵심 VIP)
C1347002267,309,5,1199589.6508641273,239917.93017282546,497,3,4,4,11,Champions (핵심 VIP)
C1348489436,424,3,468883.2771313691,156294.42571045636,382,4,4,4,12,Champions (핵심 VIP)
C1348787389,371,3,116118.24345826577,38706.08115275526,435,4,4,3,11,Champions (핵심 VIP)
C1348973183,451,3,200531.47060694688,66843.82353564896,355,4,4,4,12,Champions (핵심 VIP)
C1349547097,377,4,366163.2736397665,91540.81840994162,429,4,4,4,12,Champions (핵심 VIP)
C1350146728,394,5,46739.787298522104,9347.957459704421,412,4,4,3,11,Champions (핵심 VIP)
C1351259712,588,5,63921.56982710968,12784.313965421936,218,4,4,3,11,Champions (핵심 VIP)
C1351886032,642,5,948621.8281919826,189724.36563839653,164,4,4,4,12,Champions (핵심 VIP)
C1352862578,356,3,477370.03618586896,159123.34539528965,450,4,4,4,12,Champions (핵심 VIP)
C135433777,302,3,579884.9810455757,193294.99368185856,504,3,4,4,11,Champions (핵심 VIP)
C1355456973,499,5,173815.6873603208,34763.13747206416,307,4,4,3,11,Champions (핵심 VIP)
C1356598304,309,4,649390.8537875839,162347.71344689597,497,3,4,4,11,Champions (핵심 VIP)
C1356740966,402,5,101326.86636130484,20265.373272260967,404,4,4,3,11,Champions (핵심 VIP)
C1356881274,331,4,728204.2087128412,182051.0521782103,475,3,4,4,11,Champions (핵심 VIP)
C1357289347,449,3,244704.51907126326,81568.17302375443,357,4,4,4,12,Champions (핵심 VIP)
C1357806849,257,4,1203500.0438107126,300875.01095267816,549,3,4,4,11,Champions (핵심 VIP)
C1358029169,451,3,102525.78406741127,34175.261355803756,355,4,4,3,11,Champions (핵심 VIP)
C1358129008,403,3,359677.2698222218,119892.42327407392,403,4,4,4,12,Champions (핵심 VIP)
C1358303807,446,5,1631145.3196892773,326229.0639378555,360,4,4,4,12,Champions (핵심 VIP)
C1358870495,784,5,608088.7408370868,121617.74816741736,22,4,4,4,12,Champions (핵심 VIP)
C1358968278,734,3,5113249.348527338,1704416.4495091129,72,4,4,4,12,Champions (핵심 VIP)
C1359174504,311,4,738189.3232119256,184547.3308029814,495,3,4,4,11,Champions (핵심 VIP)
C1359869447,257,5,298377.05754154455,59675.41150830891,549,3,4,4,11,Champions (핵심 VIP)
C1360074984,502,5,75024.14804028416,15004.82960805683,304,4,4,3,11,Champions (핵심 VIP)
C1362275461,347,3,600966.189198996,200322.06306633202,459,4,4,4,12,Champions (핵심 VIP)
C1362825768,419,3,829283.0712732902,276427.69042443007,387,4,4,4,12,Champions (핵심 VIP)
C1365054455,372,3,199426.96632207782,66475.6554406926,434,4,4,4,12,Champions (핵심 VIP)
C1365122413,423,4,57113.26739817989,14278.316849544972,383,4,4,3,11,Champions (핵심 VIP)
C1365199046,621,5,134672.95725502062,26934.591451004126,185,4,4,3,11,Champions (핵심 VIP)
C1365245798,444,5,4587917.057174506,917583.4114349012,362,4,4,4,12,Champions (핵심 VIP)
C1367016113,374,5,973864.6116746673,194772.92233493348,432,4,4,4,12,Champions (핵심 VIP)
C136727006,464,3,963734.1767701956,321244.7255900652,342,4,4,4,12,Champions (핵심 VIP)
C1367548374,378,5,516809.86404208175,103361.97280841635,428,4,4,4,12,Champions (핵심 VIP)
C1367671145,426,5,558703.3206309432,111740.66412618864,380,4,4,4,12,Champions (핵심 VIP)
C1367840646,401,5,143361.22431480238,28672.244862960477,405,4,4,3,11,Champions (핵심 VIP)
C1368515007,401,3,463824.20786882145,154608.06928960714,405,4,4,4,12,Champions (핵심 VIP)
C1369381870,594,4,93382.68281743203,23345.670704358006,212,4,4,3,11,Champions (핵심 VIP)
C1370827550,300,3,830116.2647209542,276705.42157365143,506,3,4,4,11,Champions (핵심 VIP)
C1371032446,427,5,145742.4737093107,29148.494741862138,379,4,4,3,11,Champions (핵심 VIP)
C1371438225,373,5,154075.52825208713,30815.105650417427,433,4,4,3,11,Champions (핵심 VIP)
C1371829869,683,5,1163962.974207877,232792.5948415754,123,4,4,4,12,Champions (핵심 VIP)
C137193671,349,5,365711.11934718175,73142.22386943635,457,4,4,4,12,Champions (핵심 VIP)
C1372593717,396,4,91204.53340767146,22801.133351917866,410,4,4,3,11,Champions (핵심 VIP)
C1373375404,491,5,7623840.232035529,1524768.0464071059,315,4,4,4,12,Champions (핵심 VIP)
C1373702635,347,4,3164818.026922614,791204.5067306535,459,4,4,4,12,Champions (핵심 VIP)
C1373821680,429,3,667020.3558471955,222340.11861573183,377,4,4,4,12,Champions (핵심 VIP)
C137406112,254,4,1409309.2862574405,352327.3215643601,552,3,4,4,11,Champions (핵심 VIP)
C1374583847,398,4,705865.0326767873,176466.25816919684,408,4,4,4,12,Champions (핵심 VIP)
C1375037916,540,3,72886.99188631221,24295.66396210407,266,4,4,3,11,Champions (핵심 VIP)
C1376722615,420,5,145784.97752948364,29156.995505896728,386,4,4,3,11,Champions (핵심 VIP)
C1377506287,451,4,550801.4171707666,137700.35429269166,355,4,4,4,12,Champions (핵심 VIP)
C1379471191,735,3,94698.29521640157,31566.09840546719,71,4,4,3,11,Champions (핵심 VIP)
C1379602047,298,5,485704.15243907366,97140.83048781473,508,3,4,4,11,Champions (핵심 VIP)
C1381544632,377,4,81323.29711667473,20330.824279168683,429,4,4,3,11,Champions (핵심 VIP)
C1382462925,443,5,89006.69181107193,17801.338362214385,363,4,4,3,11,Champions (핵심 VIP)
C1383353870,256,4,279995.0786085939,69998.76965214848,550,3,4,4,11,Champions (핵심 VIP)
C1383392020,303,5,532007.5122744467,106401.50245488933,503,3,4,4,11,Champions (핵심 VIP)
