nameOrig,last_step,Frequency,MonetarySum,MonetaryAvg,Recency
C1011969727,184,1,190990.97,190990.97,622
C1011983281,379,1,3308.47,3308.47,427
C1012021030,184,1,32918.09,32918.09,622
C1012030914,140,1,468.84,468.84,666
C1012053866,376,1,449032.97,449032.97,430
C1012088201,18,0,0.0,0.0,788
C1012128627,374,4,169279.94740582973,42319.986851457434,432
C1012182900,281,1,2881.34,2881.34,525
C1012217736,203,1,9391.91,9391.91,603
C1012224839,233,1,186873.71,186873.71,573
C1012241709,139,1,182136.65,182136.65,667
C1012242942,228,1,314776.6,314776.6,578
C1012256376,207,1,2202.97,2202.97,599
C1012261943,310,1,10978.9,10978.9,496
C1012271038,187,1,4113.34,4113.34,619
C1012284475,323,1,103199.47,103199.47,483
C1012297254,133,1,14094.62,14094.62,673
C1012313246,135,1,1264.02,1264.02,671
C101235161,524,1,65066.12,65066.12,282
C1012373822,401,1,35474.68,35474.68,405
C101240858,231,1,325579.59,325579.59,575
C1012409838,347,1,42043.71,42043.71,459
C1012414236,400,1,4375.89,4375.89,406
C1012444574,193,1,82742.97,82742.97,613
C1012479135,186,1,28353.79,28353.79,620
C1012548678,273,1,319955.79,319955.79,533
C1012559217,164,1,19165.52,19165.52,642
C1012565750,301,1,176054.84,176054.84,505
C1012574937,209,1,11181.31,11181.31,597
C1012581973,514,1,167793.38,167793.38,292
C1012684649,357,1,438321.03,438321.03,449
C101268566,232,1,110078.04,110078.04,574
C1012693433,140,1,7445.81,7445.81,666
C1012722172,548,1,10682.57,10682.57,258
C1012743143,110,2,48217.216687965454,24108.608343982727,696
C1012755627,203,1,17619.57,17619.57,603
C1012760560,306,1,79549.14,79549.14,500
C1012768871,158,1,306163.79,306163.79,648
C1012777840,44,0,0.0,0.0,762
C1012779110,303,1,378192.23,378192.23,503
C1012800668,37,0,0.0,0.0,769
C1012837433,642,1,4826.8,4826.8,164
C1012871607,400,3,128201.63816424701,42733.879388082336,406
C1012875288,358,1,28119.08,28119.08,448
C1012913918,281,1,185.38,185.38,525
C1012983737,260,1,44116.57,44116.57,546
C1012988168,235,1,121485.48,121485.48,571
C1013021332,225,1,3230519.68,3230519.68,581
C1013025103,19,0,0.0,0.0,787
C1013026947,355,1,75781.98,75781.98,451
C1013036262,348,1,4081943.37,4081943.37,458
C1013042684,330,1,6333.07,6333.07,476
C1013070815,373,1,171617.92,171617.92,433
C1013074077,359,1,312974.82,312974.82,447
C1013085340,401,1,21889.08,21889.08,405
C1013092725,304,1,178048.97,178048.97,502
C101310899,228,1,195355.16,195355.16,578
C1013146932,256,1,7205.4,7205.4,550
C1013158402,202,1,50498.38,50498.38,604
C1013158605,201,1,69266.65,69266.65,605
C101316377,326,1,17940.83,17940.83,480
C1013169956,213,1,3021.73,3021.73,593
C1013193064,188,1,134309.5,134309.5,618
C1013221168,135,1,17812.44,17812.44,671
C1013227816,276,1,170610.02,170610.02,530
C1013236114,37,0,0.0,0.0,769
C1013292276,704,5,70417.44265820617,14083.488531641235,102
C1013293880,9,0,0.0,0.0,797
C1013339323,687,1,171300.25,171300.25,119
C1013341637,12,0,0.0,0.0,794
C1013352666,84,1,23140.6807279433,23140.6807279433,722
C1013359394,210,1,5990.33,5990.33,596
C1013377358,211,1,182755.35,182755.35,595
C1013384637,232,1,42843.05,42843.05,574
C1013399352,253,1,18288.62,18288.62,553
C1013416558,226,1,748110.95,748110.95,580
C1013417397,253,1,198538.17,198538.17,553
C1013429079,19,0,0.0,0.0,787
C1013432736,352,1,14716.65,14716.65,454
C1013437527,206,1,8802.33,8802.33,600
C101345332,137,1,128734.51,128734.51,669
C1013453918,234,1,6264.85,6264.85,572
C1013470747,42,0,0.0,0.0,764
C1013478317,129,1,199509.15,199509.15,677
C1013492608,182,1,17280.57,17280.57,624
C1013508147,349,1,125960.95,125960.95,457
C1013554666,334,1,4289.11,4289.11,472
C1013596629,213,1,21389.35,21389.35,593
C1013600207,372,1,306076.85,306076.85,434
C101360908,42,0,0.0,0.0,764
C1013614033,258,1,66573.74,66573.74,548
C1013643250,348,1,86797.96,86797.96,458
C1013651791,43,0,0.0,0.0,763
C1013654623,333,1,21493.68,21493.68,473
C1013687409,304,1,2724302.23,2724302.23,502
C1013726620,325,1,45608.17,45608.17,481
C10137580,394,1,15791.63,15791.63,412
C1013768510,379,3,517529.7916945226,172509.93056484088,427
C1013779131,321,1,128706.67,128706.67,485
C1013780489,259,1,2875.94,2875.94,547
C101378492,452,4,10587.339321375097,2646.8348303437742,354
C1013835362,331,1,78463.29,78463.29,475
C1013839401,158,1,23454.08,23454.08,648
C1013855749,23,0,0.0,0.0,783
C1013866694,153,1,34285.29,34285.29,653
C1013879493,283,1,25361.24,25361.24,523
C1013902689,145,1,4839.94,4839.94,661
C101396308,138,1,219120.9,219120.9,668
C1013987335,375,1,70273.48,70273.48,431
C1013998879,372,1,22154.18,22154.18,434
C1014019080,139,1,2396.08,2396.08,667
C1014021027,227,1,11193.18,11193.18,579
C1014031272,285,5,89254.03437453606,17850.80687490721,521
C1014032942,595,1,92793.65,92793.65,211
C1014046060,184,1,1315523.17,1315523.17,622
C1014069004,255,1,287657.92,287657.92,551
C1014128920,91,2,69547.75999281512,34773.87999640756,715
C1014139327,373,1,163893.98,163893.98,433
C1014215308,257,1,3118.68,3118.68,549
C1014243057,141,1,150564.16,150564.16,665
C1014251507,155,1,7248.29,7248.29,651
C1014260901,228,1,55660.98,55660.98,578
C1014268378,249,1,87797.45,87797.45,557
C1014323467,354,1,18189.97,18189.97,452
C1014327032,158,1,487410.18,487410.18,648
C1014338420,402,1,33534.27,33534.27,404
C1014340311,352,1,82873.3,82873.3,454
C1014350741,326,4,551359.0497921782,137839.76244804455,480
C1014361690,284,1,4465.79,4465.79,522
C1014368485,323,1,236997.13,236997.13,483
C1014378244,167,1,523618.38,523618.38,639
C1014420906,82,1,102742.0637464388,102742.0637464388,724
C1014421036,278,1,423533.46,423533.46,528
C1014426565,162,1,16995.37,16995.37,644
C1014445701,353,1,9432.14,9432.14,453
C1014459250,370,1,44685.87,44685.87,436
C1014465934,141,4,527.5439875836383,131.88599689590959,665
C1014466035,394,1,25854.21,25854.21,412
C1014472850,371,1,317808.89,317808.89,435
C1014506639,328,3,32070.796882338247,10690.265627446082,478
C101452023,347,1,6152.72,6152.72,459
C101455775,53,0,0.0,0.0,753
C101456263,403,1,133369.59,133369.59,403
C1014586422,205,1,162409.74,162409.74,601
C1014600886,203,1,80099.78,80099.78,603
C1014681261,37,0,0.0,0.0,769
C1014693778,350,1,168324.75,168324.75,456
C1014695568,353,1,56949.26,56949.26,453
C1014702017,38,0,0.0,0.0,768
C1014732944,401,1,22872.0,22872.0,405
C1014743527,187,1,3815.62,3815.62,619
C1014762601,280,4,107266.77050494269,26816.692626235672,526
C1014770909,253,1,329593.67,329593.67,553
C1014777557,354,1,405621.67,405621.67,452
C1014812947,211,1,63596.38,63596.38,595
C1014813424,382,1,64312.18,64312.18,424
C1014814987,226,1,502178.42,502178.42,580
C1014841166,334,1,4657.77,4657.77,472
C1014847142,348,1,985154.45,985154.45,458
C1014866367,325,1,256477.58,256477.58,481
C1014908842,420,1,14613.52,14613.52,386
C1014935257,279,1,15673.36,15673.36,527
C1014943583,131,1,476464.62,476464.62,675
C101494756,397,1,55676.8,55676.8,409
C1014962448,251,1,74773.38,74773.38,555
C1014979593,327,1,72164.98,72164.98,479
C1014998738,376,1,1949.61,1949.61,430
C1015003783,394,1,1677572.5,1677572.5,412
C101505318,321,5,355946.16951025405,71189.23390205081,485
C1015070924,617,1,1497161.83,1497161.83,189
C1015096420,35,0,0.0,0.0,771
C1015102101,374,1,99331.09,99331.09,432
C1015108626,213,1,6053.23,6053.23,593
C1015150872,373,1,352187.95,352187.95,433
C1015151361,60,0,0.0,0.0,746
C1015152520,397,1,600383.64,600383.64,409
C1015168026,325,1,75081.96,75081.96,481
C1015177011,431,1,1628.91,1628.91,375
C1015221438,212,1,373050.71,373050.71,594
C1015233834,154,1,185254.12,185254.12,652
C1015255877,374,1,108149.41,108149.41,432
C1015267574,164,1,89000.88,89000.88,642
C1015279507,378,1,231908.62,231908.62,428
C101530925,34,0,0.0,0.0,772
C1015321821,217,1,389245.86,389245.86,589
C1015395551,135,1,12866.9,12866.9,671
C1015400793,139,1,215683.98,215683.98,667
C1015408516,203,1,36106.78,36106.78,603
C1015422415,38,0,0.0,0.0,768
C1015427167,637,1,302307.21,302307.21,169
C1015444131,429,1,56131.81,56131.81,377
C1015490261,403,1,69228.24,69228.24,403
C1015504817,402,1,16436.29,16436.29,404
C1015520928,43,0,0.0,0.0,763
C1015526976,299,1,176899.01,176899.01,507
C101554713,528,1,1523.38,1523.38,278
C1015571557,573,1,21006.17,21006.17,233
C1015578778,153,1,410096.99,410096.99,653
C1015614332,16,0,0.0,0.0,790
C1015631801,16,0,0.0,0.0,790
C1015663930,41,0,0.0,0.0,765
C1015682502,229,1,419787.03,419787.03,577
C1015695582,310,1,60302.13,60302.13,496
C1015699114,308,1,33506.45,33506.45,498
C1015707225,132,1,45253.76,45253.76,674
C1015765999,370,1,84254.59,84254.59,436
C1015798013,201,1,1802.93,1802.93,605
C1015839530,401,1,15310.43,15310.43,405
C1015859967,34,0,0.0,0.0,772
C1015864054,330,1,14144.77,14144.77,476
C1015866435,179,1,7893.27,7893.27,627
C1015876507,159,1,232325.74,232325.74,647
C1015903074,373,1,10266.44,10266.44,433
C1015908001,249,1,149523.22,149523.22,557
C1015930462,257,1,5456.7,5456.7,549
C1015973641,346,1,5941.84,5941.84,460
C1015981919,304,1,4896189.45,4896189.45,502
C1016043188,132,1,11580.33,11580.33,674
C1016066121,286,1,115350.98,115350.98,520
C1016096174,281,1,57802.78,57802.78,525
C1016125528,688,1,256716.97,256716.97,118
C1016128066,184,3,62420.826149328226,20806.942049776077,622
C1016132803,42,0,0.0,0.0,764
C1016145181,46,0,0.0,0.0,760
C1016212462,234,1,4474.81,4474.81,572
C1016213143,14,0,0.0,0.0,792
C1016236296,518,1,130163.78,130163.78,288
C1016253413,215,1,166714.64,166714.64,591
C1016355296,39,0,0.0,0.0,767
C1016360121,153,1,223347.97,223347.97,653
C1016376543,187,1,15801.26,15801.26,619
C1016392618,327,1,25945.64,25945.64,479
C101639561,302,1,1159.74,1159.74,504
C1016447708,44,0,0.0,0.0,762
C1016458381,179,1,77731.92,77731.92,627
C1016467070,157,1,268262.23,268262.23,649
C101646853,130,1,187925.66,187925.66,676
C1016488588,43,0,0.0,0.0,763
C1016504744,166,1,1355.64,1355.64,640
C1016512389,19,0,0.0,0.0,787
C1016514801,167,1,536.32,536.32,639
C1016518425,164,1,245624.65,245624.65,642
C1016526655,156,1,731.4,731.4,650
C1016596995,352,1,213445.71,213445.71,454
C1016610648,43,0,0.0,0.0,763
C1016667370,18,0,0.0,0.0,788
C1016667916,396,1,12126.99,12126.99,410
C1016681133,36,0,0.0,0.0,770
C101668226,430,3,226790.0699726683,75596.68999088944,376
C1016724807,328,1,6319.68,6319.68,478
C1016741861,283,1,132228.35,132228.35,523
C1016764162,185,1,345802.34,345802.34,621
C101677237,551,1,1669143.57,1669143.57,255
C1016777253,522,1,52382.34,52382.34,284
C1016788281,13,0,0.0,0.0,793
C1016792971,183,1,385246.11,385246.11,623
C1016814086,283,1,5911.49,5911.49,523
C1016814193,393,1,150633.79,150633.79,413
C1016819117,308,1,49392.73,49392.73,498
C1016823564,514,1,3465.83,3465.83,292
C1016849184,263,1,8567.91,8567.91,543
C101685771,375,1,160462.32,160462.32,431
C1016864446,263,1,3084.44,3084.44,543
C1016865441,162,1,4310.78,4310.78,644
C1016870549,588,1,504590.77,504590.77,218
C1016886503,398,1,155836.93,155836.93,408
C1016906006,276,1,468664.48,468664.48,530
C1016983507,277,1,191469.79,191469.79,529
C1016983512,589,1,387313.2,387313.2,217
C1016997055,45,0,0.0,0.0,761
C1017001357,163,1,35186.09,35186.09,643
C1017025120,184,1,3461.27,3461.27,622
C1017029130,209,1,5013.41,5013.41,597
C1017142751,18,0,0.0,0.0,788
C1017146073,249,1,89043.38,89043.38,557
C1017186046,357,1,1333.46,1333.46,449
C101719012,119,3,626059.333850348,208686.44461678268,687
C1017190612,349,1,128784.74,128784.74,457
C1017285721,300,1,388079.46,388079.46,506
C1017329806,38,0,0.0,0.0,768
C1017341853,661,1,16359.71,16359.71,145
C1017353106,328,1,79771.92,79771.92,478
C1017360161,354,1,3042.3,3042.3,452
C1017392624,177,1,4194.31,4194.31,629
C1017405688,203,1,7862.56,7862.56,603
C1017431362,35,0,0.0,0.0,771
C1017432094,13,0,0.0,0.0,793
C1017446599,701,1,91882.6,91882.6,105
C101746102,522,1,11667.43,11667.43,284
C1017515552,297,1,314920.16,314920.16,509
C1017518819,259,1,116102.06,116102.06,547
C1017568973,138,1,179961.73,179961.73,668
C1017579499,163,1,18434.82,18434.82,643
C1017586875,302,1,33296.21,33296.21,504
C1017595545,180,1,103192.04,103192.04,626
C1017606233,249,1,21007.33,21007.33,557
C1017612551,15,0,0.0,0.0,791
C1017612751,204,1,20187.59,20187.59,602
C101765009,159,1,995372.79,995372.79,647
C1017657201,37,0,0.0,0.0,769
C1017672174,356,1,13544.22,13544.22,450
C1017675607,259,1,57067.75,57067.75,547
C1017700358,139,1,95671.07,95671.07,667
C1017749994,350,1,43819.26,43819.26,456
C1017761356,211,1,229384.82,229384.82,595
C1017763277,15,0,0.0,0.0,791
C1017784610,231,1,14388.79,14388.79,575
C1017797088,133,1,165971.17,165971.17,673
C101780262,184,1,5660.05,5660.05,622
C1017811960,309,5,1501907.1972353705,300381.4394470741,497
C1017842902,40,0,0.0,0.0,766
C1017858094,42,0,0.0,0.0,764
C1017927051,378,1,43616.45,43616.45,428
C1017940768,328,1,67990.19,67990.19,478
C1017941307,10,0,0.0,0.0,796
C101794518,16,0,0.0,0.0,790
C1017955335,18,0,0.0,0.0,788
C1017996962,202,1,3250.87,3250.87,604
C1018010415,46,0,0.0,0.0,760
C1018061779,40,0,0.0,0.0,766
C1018085958,42,0,0.0,0.0,764
C1018129566,352,1,20490.75,20490.75,454
C1018129929,179,1,4634.34,4634.34,627
C1018135688,229,5,36321.31506407381,7264.263012814762,577
C101814286,139,1,133057.19,133057.19,667
C1018153086,327,1,14028.42,14028.42,479
C1018159025,397,1,207242.07,207242.07,409
C1018184135,589,1,221270.67,221270.67,217
C1018201321,139,1,263599.38,263599.38,667
C1018216079,134,1,173220.59,173220.59,672
C1018222782,514,1,3384.29,3384.29,292
C1018232501,354,1,5503.78,5503.78,452
C1018239212,158,1,321495.45,321495.45,648
C101824699,330,1,128508.14,128508.14,476
C1018251683,206,1,107234.2,107234.2,600
C1018256324,45,0,0.0,0.0,761
C1018280990,205,1,298389.16,298389.16,601
C1018329667,232,1,8448.67,8448.67,574
C1018352058,21,0,0.0,0.0,785
C1018386793,254,1,2379.53,2379.53,552
C1018390517,231,1,61865.01,61865.01,575
C1018410409,396,1,58061.8,58061.8,410
C101842297,154,1,500312.64,500312.64,652
C1018430440,156,1,626163.71,626163.71,650
C1018439586,451,1,6522.36,6522.36,355
C1018470511,356,1,689865.21,689865.21,450
C1018477678,346,1,22915.19,22915.19,460
C1018532742,255,1,140679.05,140679.05,551
C1018537205,377,1,253647.55,253647.55,429
C1018546478,404,1,334816.54,334816.54,402
C101857441,201,1,11920.0,11920.0,605
C1018576747,396,1,164829.27,164829.27,410
C1018598751,282,1,186471.83,186471.83,524
C1018601490,20,0,0.0,0.0,786
C1018613594,209,1,282908.76,282908.76,597
C1018633405,155,1,11237.42,11237.42,651
C1018643808,38,0,0.0,0.0,768
C1018675953,277,1,3297839.15,3297839.15,529
C1018679485,228,1,12319.05,12319.05,578
C1018704670,46,0,0.0,0.0,760
C1018707915,307,1,173525.03,173525.03,499
C1018765922,273,1,410423.92,410423.92,533
C1018766350,355,1,90332.32,90332.32,451
C1018772082,324,1,162509.32,162509.32,482
C1018878206,259,1,80586.45,80586.45,547
C1018879801,140,1,5558.73,5558.73,666
C1018880234,348,1,94961.21,94961.21,458
C1018923964,372,1,254345.43,254345.43,434
C1018943485,249,1,23754.87,23754.87,557
C1018949532,349,1,314154.88,314154.88,457
C1018969289,259,1,128625.88,128625.88,547
C1018986659,251,1,213034.57,213034.57,555
C1019005623,407,1,653.29,653.29,399
C1019011166,349,1,45807.98,45807.98,457
C1019035795,41,0,0.0,0.0,765
C1019049241,239,1,4598.69,4598.69,567
C101905358,14,0,0.0,0.0,792
C1019057843,283,1,213728.24,213728.24,523
C1019072270,331,1,19584.3,19584.3,475
C1019120294,154,1,22434.71,22434.71,652
C1019149959,375,1,281732.29,281732.29,431
C1019150934,250,1,277549.44,277549.44,556
C1019174048,234,1,2409.77,2409.77,572
C1019216625,371,1,12502.91,12502.91,435
C1019228044,280,1,13439.59,13439.59,526
C101927068,346,1,123106.58,123106.58,460
C1019273941,298,1,181652.31,181652.31,508
C1019283912,333,1,333102.34,333102.34,473
C101932559,353,1,15212.69,15212.69,453
C1019332965,208,1,22430.16,22430.16,598
C1019361596,230,1,566718.44,566718.44,576
C1019365027,41,0,0.0,0.0,765
C1019370565,188,1,265181.58,265181.58,618
C1019385927,427,4,958613.8868925653,239653.47172314132,379
C1019407326,182,1,19596.81,19596.81,624
C1019460889,661,1,21890.05,21890.05,145
C1019480393,306,1,2545.28,2545.28,500
C1019517423,399,1,117528.27,117528.27,407
C1019524539,308,1,11282.43,11282.43,498
C1019528526,233,1,6374.01,6374.01,573
C1019533565,325,1,147600.43,147600.43,481
C1019535522,544,1,304018.75,304018.75,262
C1019561377,346,1,41474.29,41474.29,460
C101957107,232,1,279408.48,279408.48,574
C1019585843,403,1,933.8,933.8,403
C1019606860,43,0,0.0,0.0,763
C1019663910,258,1,448491.9,448491.9,548
C1019697137,18,0,0.0,0.0,788
C101971390,10,0,0.0,0.0,796
C1019731526,119,1,15203.1,15203.1,687
C1019732406,159,1,10059.33,10059.33,647
C1019732700,137,1,6141.58,6141.58,669
C1019762127,9,0,0.0,0.0,797
C1019775846,14,0,0.0,0.0,792
C1019785499,324,1,15816.11,15816.11,482
C1019834060,278,1,72951.76,72951.76,528
C1019835211,328,1,193873.31,193873.31,478
C1019835526,259,1,18072.99,18072.99,547
C1019841422,373,1,339652.19,339652.19,433
C1019856041,380,1,76808.18,76808.18,426
C101985911,211,1,88361.59,88361.59,595
C1019891611,190,1,20259.98,20259.98,616
C1019892757,380,1,1651.75,1651.75,426
C1019911879,257,1,4545.71,4545.71,549
C1019914392,44,0,0.0,0.0,762
C1019916893,612,1,125216.91,125216.91,194
C1019917660,514,1,21894.14,21894.14,292
C1019953514,302,1,7331.75,7331.75,504
C1019972664,283,1,15412.71,15412.71,523
C1019977568,233,1,352580.61,352580.61,573
C1019990260,283,1,6596.26,6596.26,523
C1019994033,276,1,173114.43,173114.43,530
C1019998443,140,1,67001.22,67001.22,666
C1020044432,283,1,281185.42,281185.42,523
C1020064300,239,1,49504.17,49504.17,567
C1020073805,134,1,62387.08,62387.08,672
C102009019,210,1,81676.73,81676.73,596
C1020094753,715,1,110084.49,110084.49,91
C1020143904,686,1,247619.11,247619.11,120
C1020148943,327,1,2892.49,2892.49,479
C1020186566,321,1,235390.49,235390.49,485
C102018773,211,1,6449.23,6449.23,595
C1020188121,180,1,31545.67,31545.67,626
C1020189400,163,1,92071.54,92071.54,643
C1020215892,346,1,104985.5,104985.5,460
C1020236664,369,1,495502.55,495502.55,437
C10202422,235,1,4152.18,4152.18,571
C1020271704,187,1,325862.12,325862.12,619
C1020288600,140,1,2386.66,2386.66,666
C1020291817,256,1,197373.06,197373.06,550
C102034164,258,1,52162.2,52162.2,548
C1020347755,255,1,23365.41,23365.41,551
C102035278,66,1,24471.67617486769,24471.67617486769,740
C1020388714,156,1,167135.28,167135.28,650
C102039533,258,1,156197.79,156197.79,548
C1020406592,189,1,2373.67,2373.67,617
C102045391,369,1,87219.6,87219.6,437
C1020456190,16,0,0.0,0.0,790
C1020458113,239,3,14413.295817858432,4804.431939286144,567
C1020460053,159,1,27898.51,27898.51,647
C1020473360,255,1,378.31,378.31,551
C1020493854,184,1,13452.69,13452.69,622
C1020528799,234,1,7838.75,7838.75,572
C1020583699,20,0,0.0,0.0,786
C1020676103,531,1,621.14,621.14,275
C1020714224,423,1,100812.87,100812.87,383
C1020732746,38,0,0.0,0.0,768
C1020734167,550,1,774.91,774.91,256
C1020761519,398,1,25056.68,25056.68,408
C1020795243,306,4,722650.7927923064,180662.6981980766,500
C1020819022,16,0,0.0,0.0,790
C1020831145,259,1,156151.95,156151.95,547
C1020898054,500,1,87116.89,87116.89,306
C1020904394,253,1,137043.94,137043.94,553
C1020929689,183,1,198668.91,198668.91,623
